상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,시,구,동,그외주소,구_동
MA010120220806842054,리그PC카페,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1121510300102440050,1,대지,244,50.0,서울특별시 광진구 구의동 244-50,112153104004,서울특별시 광진구 구의로,4.0,,1121510300102440050009270,,서울특별시 광진구 구의로 4,143918,5045,,2,,127.089267049741,37.5383402497529,서울특별시,광진구,구의동,244-50,광진구 구의동
MA010120220806884850,크라우드피씨방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350640,상계2동,1135010500,상계동,1135010500105940002,1,대지,594,2.0,서울특별시 노원구 상계동 594-2,113504130301,서울특별시 노원구 상계로5길,31.0,,1135010500105940002007792,보광빌딩,서울특별시 노원구 상계로5길 31,139821,1693,,,,127.062979057907,37.6568199300011,서울특별시,노원구,상계동,594-2,노원구 상계동
MA010120220807044949,코어PCCAFE,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350700,상계8동,1135010500,상계동,1135010500106690000,1,대지,669,,서울특별시 노원구 상계동 669,113503110002,서울특별시 노원구 노원로,558.0,,1135010500106690000000658,,서울특별시 노원구 노원로 558,139824,1675,,,,127.057082806495,37.6615304003912,서울특별시,노원구,상계동,669,노원구 상계동
MA010120220807045462,긱스타PC카페,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680656,도곡2동,1168011800,도곡동,1168011800104110017,1,대지,411,17.0,서울특별시 강남구 도곡동 411-17,116802000003,서울특별시 강남구 남부순환로,2732.0,,1168011800104110017000852,,서울특별시 강남구 남부순환로 2732,135854,6296,,1,,127.044845209359,37.4857822133278,서울특별시,강남구,도곡동,411-17,강남구 도곡동
MA010120220807407198,커몬피씨플렉스,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11140,중구,11140635,약수동,1114016200,신당동,1114016200103730003,1,대지,373,3.0,서울특별시 중구 신당동 373-3,111403005001,서울특별시 중구 동호로,180.0,,1114016200103730003007038,대승빌딩,서울특별시 중구 동호로 180,100840,4590,,1,,127.011295514115,37.5544095648057,서울특별시,중구,신당동,373-3,중구 신당동
MA010120220807718126,제로백PC방우,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500611,발산1동,1150010600,내발산동,1150010600107230004,1,대지,723,4.0,서울특별시 강서구 내발산동 723-4,115003115001,서울특별시 강서구 강서로,257.0,,1150010600107230004008886,,서울특별시 강서구 강서로 257,157835,7639,,1,,126.836016964492,37.5486759311667,서울특별시,강서구,내발산동,723-4,강서구 내발산동
MA010120220807826756,타워PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11410,서대문구,11410565,충현동,1141010200,충정로3가,1141010200104640000,1,대지,464,,서울특별시 서대문구 충정로3가 464,114103005010,서울특별시 서대문구 서소문로,21.0,,1141010200104640000030855,충정타워빌딩,서울특별시 서대문구 서소문로 21,120723,3742,,1,,126.964069882556,37.5598884579046,서울특별시,서대문구,충정로3가,464,서대문구 충정로3가
MA010120220807827268,셀프PC하계점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350611,하계1동,1135010400,하계동,1135010400102830000,1,대지,283,,서울특별시 노원구 하계동 283,113503110009,서울특별시 노원구 한글비석로,77.0,,1135010400102830000013162,한성여객,서울특별시 노원구 한글비석로 77,139231,1790,,2,,127.070450132773,37.6375338021279,서울특별시,노원구,하계동,283,노원구 하계동
MA010120220807933063,놀토PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11530,구로구,11530550,구로4동,1153010200,구로동,1153010200108070054,1,대지,807,54.0,서울특별시 구로구 구로동 807-54,115303005070,서울특별시 구로구 구로동로,90.0,,1153010200108070054021546,,서울특별시 구로구 구로동로 90,152876,8319,,1,,126.885407833922,37.4867734020384,서울특별시,구로구,구로동,807-54,구로구 구로동
MA010120220807932063,피씨게임천국,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100101420009,1,대지,142,9.0,서울특별시 금천구 가산동 142-9,115454151037,서울특별시 금천구 남부순환로108길,20.0,,1154510100101420009014594,,서울특별시 금천구 남부순환로108길 20,153801,8527,,1,,126.892128339956,37.4780874456708,서울특별시,금천구,가산동,142-9,금천구 가산동
MA010120220808384397,바닐라PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11740,강동구,11740700,둔촌2동,1174010600,둔촌동,1174010600104890000,1,대지,489,,서울특별시 강동구 둔촌동 489,117402000006,서울특별시 강동구 양재대로,1396.0,,1174010600104890000000197,원천빌딩,서울특별시 강동구 양재대로 1396,134822,5372,,,,127.137808398323,37.5306401773864,서울특별시,강동구,둔촌동,489,강동구 둔촌동
MA010120220808450104,아이센스리그PC방까치산역점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500540,화곡1동,1150010300,화곡동,1150010300103430058,1,대지,343,58.0,서울특별시 강서구 화곡동 343-58,115003115001,서울특별시 강서구 강서로,43.0,17.0,1150010300103430064023987,오거닉스타워,서울특별시 강서구 강서로 43-17,157881,7774,,2,,126.84667661395,37.5310932154289,서울특별시,강서구,화곡동,343-58,강서구 화곡동
MA010120220808767500,쓰리팝PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305545,송중동,1130510100,미아동,1130510100101340094,1,대지,134,94.0,서울특별시 강북구 미아동 134-94,113053005039,서울특별시 강북구 도봉로,132.0,,1130510100101340094019141,엠디시빌딩,서울특별시 강북구 도봉로 132,142809,1161,,2,,127.028689361107,37.620753484491,서울특별시,강북구,미아동,134-94,강북구 미아동
MA010120220808733646,엠피시,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350595,공릉1동,1135010300,공릉동,1135010300106440020,1,대지,644,20.0,서울특별시 노원구 공릉동 644-20,113503005050,서울특별시 노원구 공릉로,116.0,,1135010300106440027016703,중앙철물,서울특별시 노원구 공릉로 116,139808,1803,,1,,127.078229013197,37.6205201449482,서울특별시,노원구,공릉동,644-20,노원구 공릉동
MA010120220808744273,포텐PC마곡나루,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1150010500107570005,1,대지,757,5.0,서울특별시 강서구 마곡동 757-5,115003155045,서울특별시 강서구 마곡중앙로,165.0,,1150010500107570005000001,프라이빗타워타워1차,서울특별시 강서구 마곡중앙로 165,157805,7788,,1,,126.827681742466,37.5685693198649,서울특별시,강서구,마곡동,757-5,강서구 마곡동
MA010120220808913830,쇼타임PC방고덕역점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11740,강동구,11740540,명일2동,1174010100,명일동,1174010100100480003,1,대지,48,3.0,서울특별시 강동구 명일동 48-3,117404172096,서울특별시 강동구 동남로73길,17.0,,1174010100100480003018760,우진빌딩,서울특별시 강동구 동남로73길 17,134825,5269,,지,,127.155062237457,37.5527416594019,서울특별시,강동구,명일동,48-3,강동구 명일동
MA010120220809460371,컴퓨터방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11110,종로구,11110670,창신1동,1111017400,창신동,1111017400103300078,1,대지,330,78.0,서울특별시 종로구 창신동 330-78,111103100013,서울특별시 종로구 종로,326.0,,1111017400103300002005881,,서울특별시 종로구 종로 326,110841,3121,,3,,127.013968416859,37.5722996291558,서울특별시,종로구,창신동,330-78,종로구 창신동
MA010120220809533777,볼트PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305575,삼각산동,1130510100,미아동,1130510100108120002,1,대지,812,2.0,서울특별시 강북구 미아동 812-2,113053005041,서울특별시 강북구 삼양로,161.0,,1130510100106700028022781,행전빌딩,서울특별시 강북구 삼양로 161,142150,1195,,지,,127.021108114965,37.6183841817231,서울특별시,강북구,미아동,812-2,강북구 미아동
MA010120220809737854,유니트시스템,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,11650580,반포3동,1165010600,잠원동,1165010600100760007,1,대지,76,7.0,서울특별시 서초구 잠원동 76-7,116502121003,서울특별시 서초구 반포대로,300.0,3.0,1165010600100760007017586,상화빌딩,서울특별시 서초구 반포대로 300-3,137909,6509,,,,127.001214982923,37.5057762254212,서울특별시,서초구,잠원동,76-7,서초구 잠원동
MA010120220809667188,제너스PC외대점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11230,동대문구,11230740,이문1동,1123011000,이문동,1123011000103270007,1,대지,327,7.0,서울특별시 동대문구 이문동 327-7,112303105010,서울특별시 동대문구 이문로,89.0,,1123011000103270007004237,세진빌딩,서울특별시 동대문구 이문로 89,130831,2451,,1,,127.058987459638,37.5949949552954,서울특별시,동대문구,이문동,327-7,동대문구 이문동
MA010120220809735556,반딧불PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500620,공항동,1150010800,공항동,1150010800100570030,1,대지,57,30.0,서울특별시 강서구 공항동 57-30,115004145286,서울특별시 강서구 남부순환로9길,27.0,,1150010800100570030006156,,서울특별시 강서구 남부순환로9길 27,157812,7627,,,,126.81155981493,37.557334470889,서울특별시,강서구,공항동,57-30,강서구 공항동
MA010120220809961261,위드매치PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710562,방이2동,1171011100,방이동,1171011100100710000,1,대지,71,,서울특별시 송파구 방이동 71,117104169376,서울특별시 송파구 오금로15길,16.0,,1171011100100710000015750,,서울특별시 송파구 오금로15길 16,138829,5549,,1,,127.109834054359,37.5130061882299,서울특별시,송파구,방이동,71,송파구 방이동
MA010120220810485352,T.O.PPC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11560,영등포구,11560610,양평1동,1156012700,양평동3가,1156012700100230004,1,대지,23,4.0,서울특별시 영등포구 양평동3가 23-4,115603118013,서울특별시 영등포구 선유서로,117.0,,1156012700100230004022239,,서울특별시 영등포구 선유서로 117,150103,7269,,1,,126.8861005431,37.5261555291249,서울특별시,영등포구,양평동3가,23-4,영등포구 양평동3가
MA010120220810572788,엔투PC중랑역점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260590,상봉2동,1126010200,상봉동,1126010200101360001,1,대지,136,1.0,서울특별시 중랑구 상봉동 136-1,112603005032,서울특별시 중랑구 망우로,192.0,,1126010200101360001016310,,서울특별시 중랑구 망우로 192,131861,2119,,3,,127.074127370824,37.5931864588305,서울특별시,중랑구,상봉동,136-1,중랑구 상봉동
MA010120220810960268,긱스타숭실대,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11590,동작구,11590530,상도1동,1159010200,상도동,1159010200105050007,1,대지,505,7.0,서울특별시 동작구 상도동 505-7,115904157390,서울특별시 동작구 상도로67길,32.0,,1159010200105050007020397,,서울특별시 동작구 상도로67길 32,156881,7027,,지,,126.9566327811,37.494965699188,서울특별시,동작구,상도동,505-7,동작구 상도동
MA010120220810887142,신게임PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260620,묵1동,1126010400,묵동,1126010400101710018,1,대지,171,18.0,서울특별시 중랑구 묵동 171-18,112603106006,서울특별시 중랑구 숙선옹주로,18.0,6.0,1126010400101710018009364,정윤빌,서울특별시 중랑구 숙선옹주로 18-6,131848,2034,,1,,127.078550587573,37.6146568813669,서울특별시,중랑구,묵동,171-18,중랑구 묵동
MA010120220811075482,더존플러스PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11470,양천구,11470520,목2동,1147010200,목동,1147010200107490005,1,대지,749,5.0,서울특별시 양천구 목동 749-5,114703114006,서울특별시 양천구 목동중앙본로,42.0,,1147010200107490005020595,,서울특별시 양천구 목동중앙본로 42,158816,7975,,지,,126.868822107273,37.5398312374967,서울특별시,양천구,목동,749-5,양천구 목동
MA010120220811477558,고고PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710620,가락본동,1171010700,가락동,1171010700100870000,1,대지,87,,서울특별시 송파구 가락동 87,117104169483,서울특별시 송파구 중대로9길,50.0,,1171010700100870000006921,유일빌딩,서울특별시 송파구 중대로9길 50,138803,5712,,,,127.119363223892,37.4971919271551,서울특별시,송파구,가락동,87,송파구 가락동
MA010120220811630752,비에스,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260690,신내2동,1126010600,신내동,1126010600106440000,1,대지,644,,서울특별시 중랑구 신내동 644,112603106007,서울특별시 중랑구 신내로,193.0,,1126010600106440000000205,엘리어트하우스,서울특별시 중랑구 신내로 193,131872,2024,,,,127.094421206652,37.6154645317918,서울특별시,중랑구,신내동,644,중랑구 신내동
MA010120220811663487,예스피시방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11740,강동구,11740540,명일2동,1174010100,명일동,1174010100100470001,1,대지,47,1.0,서울특별시 강동구 명일동 47-1,117404172097,서울특별시 강동구 동남로75길,29.0,,1174010100100470001018710,세종프라자,서울특별시 강동구 동남로75길 29,134825,5269,,,,127.154514370902,37.5541523941605,서울특별시,강동구,명일동,47-1,강동구 명일동
